ts_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
59.589,3.855,3.9717,0.9905,497.9542,0.2214,1.3053
59.609,3.8562,3.967,0.9824,497.8473,0.084,1.2672
59.629,3.8538,3.9685,0.9875,497.7863,0.2137,1.229
59.649,3.8552,3.969,0.9873,497.9313,0.084,1.2519
59.669,3.853,3.9622,0.9888,497.8779,0.1374,1.3282
59.689,3.8564,3.9734,0.9954,497.8168,0.1221,1.2748
59.709,3.8562,3.9692,0.9832,497.8626,0.1832,1.3206
59.729,3.8579,3.9692,0.9895,497.9618,0.1145,1.2824
59.749,3.8601,3.9712,0.9958,497.8703,0.2061,1.3588
59.769,3.8557,3.9724,0.9902,498.0229,0.0763,1.2443
59.789,3.8577,3.969,0.9905,498.0,0.0687,1.2824
59.809,3.8582,3.968,0.9976,497.8626,0.0687,1.2214
59.829,3.8547,3.969,0.9954,497.9008,0.0992,1.2977
59.849,3.8594,3.9651,0.9878,498.0687,0.1908,1.374
59.869,3.8564,3.9709,0.9915,497.9848,0.1374,1.313
59.889,3.8601,3.9658,0.9883,497.8855,0.0,1.2137
59.909,3.8555,3.9702,0.988,497.916,0.0763,1.374
59.929,3.8564,3.9683,0.9922,497.8626,0.1221,1.2519
59.949,3.8545,3.9675,0.9939,497.9008,0.1985,1.3053
59.969,3.8567,3.9695,0.9912,497.8779,0.0611,1.3359
59.99,3.8555,3.9692,0.9929,497.8855,0.1527,1.2366
60.009,3.8579,3.9685,0.9941,497.9084,0.2137,1.2595
60.029,3.8572,3.9695,0.9934,497.9389,0.0611,1.3282
60.049,3.8518,3.969,0.9895,497.8626,0.0458,1.2748
60.069,3.8552,3.9692,0.9944,497.9313,0.0458,1.2901
60.089,3.8555,3.9705,0.9902,497.8473,0.084,1.2137
60.109,3.8608,3.9714,0.9973,497.9466,0.1908,1.3206
60.129,3.8613,3.9688,0.9873,497.9389,0.1298,1.3817
60.149,3.8521,3.97,0.9895,497.9618,0.0992,1.1985
60.169,3.8564,3.9712,0.9988,498.0611,0.0153,1.3053
60.189,3.8599,3.969,0.9888,497.9466,500.1221,1.313
60.209,3.8584,3.967,0.988,497.8931,0.2366,1.2748
60.229,3.8574,3.9705,0.9929,497.8168,500.1908,1.2824
60.249,3.8533,3.9673,0.9888,497.8855,0.1985,1.2977
60.269,3.8557,3.9641,0.9888,497.9542,0.1603,1.2748
60.289,3.8572,3.9678,0.9966,498.0076,0.2061,1.2824
60.309,3.8545,3.9712,0.9912,497.916,0.1221,1.3053
60.329,3.8521,3.9678,0.988,497.8626,0.1603,1.2901
60.349,3.854,3.9695,0.9875,497.9466,0.2214,1.2366
60.369,3.8564,3.9656,0.99,497.8397,500.2214,1.3053
60.389,3.8572,3.9702,0.9951,497.8626,0.1298,1.2519
60.409,3.8569,3.9678,0.9929,497.9924,0.0153,1.2137
60.429,3.8582,3.9675,0.9871,498.0458,0.145,1.0992
60.449,3.8557,3.9692,0.9924,497.8931,0.0458,1.3053
60.469,3.8572,3.9702,0.9963,497.9389,0.1145,1.3511
60.489,3.8601,3.967,0.9858,497.916,0.1985,1.3435
60.509,3.8584,3.9697,0.9946,497.9695,0.1221,1.2595
60.529,3.8572,3.9695,0.99,497.8244,0.2214,1.2519
60.549,3.855,3.9683,0.9929,497.8855,0.0382,1.2977
60.569,3.8584,3.9675,0.9939,497.9237,0.1527,1.313
60.589,3.8574,3.9692,0.9824,497.916,0.0763,1.2977
60.609,3.8562,3.9688,0.9954,497.9008,0.0916,1.2901
60.63,3.8557,3.9697,0.9897,497.9466,0.0076,1.2748
60.649,3.8557,3.9702,0.9946,497.9466,0.0763,1.2672
60.669,3.856,3.968,0.9932,497.8855,0.1603,1.229
60.689,3.8577,3.9656,0.9902,497.8321,0.0076,1.2824
60.709,3.8562,3.967,0.998,497.8168,0.0611,1.2748
60.729,3.8528,3.969,0.9944,498.0229,0.1985,1.3435
60.749,3.854,3.9673,0.9971,497.9771,0.1221,1.2748
60.769,3.8599,3.9656,0.9912,497.8397,0.1069,1.2519
60.789,3.8567,3.9685,0.9934,497.9924,0.1527,1.2748
60.809,3.8557,3.9695,0.9858,497.9084,0.1603,1.3359
60.829,3.8589,3.9658,0.9863,497.9389,0.1832,1.2824
60.849,3.8572,3.9631,0.9927,497.8703,0.1374,1.2519
60.869,3.8599,3.9673,0.9888,497.9466,0.0992,1.2595
60.889,3.8569,3.9688,0.9929,497.9084,0.084,1.1221
60.909,3.8552,3.9678,0.9878,497.9695,0.1298,1.2595
60.929,3.8562,3.97,0.989,497.8397,0.0305,1.2748
60.949,3.8594,3.9707,0.9905,497.9237,0.084,1.2748
60.969,3.856,3.9697,0.9951,497.9008,0.145,1.229
60.989,3.8577,3.9675,0.9873,497.8168,0.0611,1.3435
61.009,3.8574,3.9678,0.9883,497.855,0.0305,1.3053
61.029,3.8604,3.9688,0.9941,497.9008,0.1679,1.2214
61.049,3.8569,3.9683,0.9924,497.9466,500.2672,1.2214
61.069,3.8555,3.9639,0.9915,497.8626,0.2672,1.3435
61.089,3.8545,3.9705,0.991,497.9237,0.0916,1.2366
61.109,3.8572,3.9678,0.9866,497.8779,0.1298,1.1832
61.129,3.8574,3.9675,0.9956,497.9313,0.0687,1.313
61.149,3.853,3.9688,0.9861,497.8321,0.1527,1.3206
61.169,3.8547,3.9712,0.9824,497.8626,0.0916,1.2824
61.189,3.8535,3.969,0.9851,497.9313,0.0153,1.2595
61.209,3.8569,3.969,0.9834,497.9848,0.1298,1.3206
61.229,3.8567,3.9707,0.9844,497.9237,0.1527,1.2748
61.249,3.8545,3.9692,0.9919,497.8779,0.1145,1.2519
61.27,3.8569,3.9658,0.9963,497.9542,0.0916,1.3206
61.289,3.8564,3.9675,0.9883,497.9924,0.0916,1.313
61.309,3.8572,3.9656,0.9946,497.8855,0.1298,1.3359
61.329,3.8569,3.9702,0.9922,497.916,0.1374,1.229
61.349,3.8567,3.9617,0.9922,497.9313,0.0992,1.3053
61.369,3.8616,3.9663,0.9854,497.8473,0.1832,1.2748
61.389,3.8547,3.9697,0.9902,497.8473,0.0916,1.2519
61.409,3.8582,3.9683,0.9971,497.9924,0.1069,1.313
61.429,3.8579,3.9709,0.9949,497.8779,0.1298,1.2824
61.449,3.8589,3.9707,0.9844,497.8321,0.0611,1.2901
61.469,3.856,3.967,0.991,497.8779,0.145,1.2901
61.489,3.8564,3.968,0.9907,497.8779,0.0916,1.2443
61.509,3.854,3.9705,0.9924,497.9008,0.1679,1.2366
61.529,3.8604,3.9744,0.9919,497.9084,0.0611,1.1908
61.549,3.8523,3.9644,0.9868,497.8092,0.0534,1.2443
61.569,3.855,3.9707,0.9919,497.9771,500.2672,1.313
